id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-074,count_zero_sum_subarrays,Codestral-2501,prefix-sum,medium,O(N^2),O(N),"def count_zero_sum_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == 0:
                count += 1
    return count
","def count_zero_sum_subarrays(nums):
    count = 0
    prefix_sum = 0
    sum_count = {0: 1}

    for num in nums:
        prefix_sum += num
        if prefix_sum in sum_count:
            count += sum_count[prefix_sum]
            sum_count[prefix_sum] += 1
        else:
            sum_count[prefix_sum] = 1

    return count",1337.28,111,0,94,205,OK,
TYR-075,max_sum_two_non_overlapping,Codestral-2501,prefix-sum,medium,O(N^2),O(N),"def max_sum_two_non_overlapping(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] + nums[1]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            s = nums[i] + nums[j]
            if s > best:
                best = s
    return best
","def max_sum_two_non_overlapping(nums):
    if len(nums) < 2:
        return 0
    n = len(nums)
    left_max = [0] * n
    right_max = [0] * n
    current_max = 0
    for i in range(n):
        current_max = max(current_max, nums[i])
        left_max[i] = current_max
    current_max = 0
    for i in range(n - 1, -1, -1):
        current_max = max(current_max, nums[i])
        right_max[i] = current_max
    best = 0
    for i in range(1, n - 1):
        best = max(best, left_max[i - 1] + right_max[i + 1])
    return best",2004.43,133,0,178,311,OK,
TYR-076,max_of_all_windows,Codestral-2501,sliding-window,medium,O(N^2),O(N),"def max_of_all_windows(nums, k):
    result = []
    n = len(nums)
    for i in range(n - k + 1):
        mx = nums[i]
        for j in range(i + 1, i + k):
            if nums[j] > mx:
                mx = nums[j]
        result.append(mx)
    return result
","from collections import deque

def max_of_all_windows(nums, k):
    result = []
    n = len(nums)
    dq = deque()

    for i in range(n):
        while dq and dq[0] <= i - k:
            dq.popleft()
        while dq and nums[dq[-1]] < nums[i]:
            dq.pop()
        dq.append(i)
        if i >= k - 1:
            result.append(nums[dq[0]])

    return result",1504.85,122,0,114,236,OK,
TYR-077,min_of_all_windows,Codestral-2501,sliding-window,medium,O(N^2),O(N),"def min_of_all_windows(nums, k):
    result = []
    n = len(nums)
    for i in range(n - k + 1):
        mn = nums[i]
        for j in range(i + 1, i + k):
            if nums[j] < mn:
                mn = nums[j]
        result.append(mn)
    return result
","from collections import deque

def min_of_all_windows(nums, k):
    result = []
    n = len(nums)
    dq = deque()

    for i in range(n):
        while dq and dq[0] <= i - k:
            dq.popleft()
        while dq and nums[dq[-1]] > nums[i]:
            dq.pop()
        dq.append(i)
        if i >= k - 1:
            result.append(nums[dq[0]])

    return result",1812.60,122,0,114,236,OK,
TYR-078,count_distinct_in_windows,Codestral-2501,sliding-window,medium,O(N^2),O(N),"def count_distinct_in_windows(nums, k):
    if len(nums) < k or k <= 0:
        return 0
    count = 0
    for i in range(k):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct_in_windows(nums, k):
    if len(nums) < k or k <= 0:
        return 0
    count = 0
    seen = set()
    for i in range(k):
        if nums[i] not in seen:
            count += 1
            seen.add(nums[i])
    return count",1881.99,128,0,77,205,OK,
TYR-079,sum_of_all_windows,Codestral-2501,sliding-window,easy,O(N^2),O(N),"def sum_of_all_windows(nums, k):
    total = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        total += cur
    return total
","def sum_of_all_windows(nums, k):
    total = sum(nums[:k])
    current_sum = total
    n = len(nums)
    for i in range(1, n - k + 1):
        current_sum = current_sum - nums[i - 1] + nums[i + k - 1]
        total += current_sum
    return total",1977.97,112,0,82,194,OK,
TYR-080,has_duplicate_within_k,Codestral-2501,sliding-window,easy,O(N^2),O(N),"def has_duplicate_within_k(nums, k):
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, min(i + k + 1, n)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate_within_k(nums, k):
    seen = {}
    for i, num in enumerate(nums):
        if num in seen and i - seen[num] <= k:
            return 1
        seen[num] = i
    return 0",1715.16,109,0,60,169,OK,
TYR-081,max_sum_window,Codestral-2501,sliding-window,easy,O(N^2),O(N),"def max_sum_window(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_sum_window(nums, k):
    if len(nums) < k:
        return 0
    best = sum(nums[:k])
    current_sum = best
    for i in range(k, len(nums)):
        current_sum += nums[i] - nums[i - k]
        if current_sum > best:
            best = current_sum
    return best",6108.73,134,0,80,214,OK,
TYR-082,min_sum_window,Codestral-2501,sliding-window,easy,O(N^2),O(N),"def min_sum_window(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur < best:
            best = cur
    return best
","def min_sum_window(nums, k):
    if len(nums) < k:
        return 0
    current_sum = sum(nums[:k])
    best = current_sum
    for i in range(k, len(nums)):
        current_sum += nums[i] - nums[i - k]
        if current_sum < best:
            best = current_sum
    return best",2006.91,134,0,81,215,OK,
TYR-083,count_windows_all_positive,Codestral-2501,sliding-window,easy,O(N^2),O(N),"def count_windows_all_positive(nums, k):
    count = 0
    n = len(nums)
    for i in range(n - k + 1):
        all_pos = 1
        for j in range(i, i + k):
            if nums[j] <= 0:
                all_pos = 0
        count += all_pos
    return count
","def count_windows_all_positive(nums, k):
    count = 0
    n = len(nums)
    if n == 0 or k > n:
        return 0

    positive_count = 0
    for i in range(k):
        if nums[i] > 0:
            positive_count += 1

    if positive_count == k:
        count += 1

    for i in range(k, n):
        if nums[i - k] > 0:
            positive_count -= 1
        if nums[i] > 0:
            positive_count += 1
        if positive_count == k:
            count += 1

    return count",1942.48,125,0,147,272,OK,
TYR-084,max_window_range,Codestral-2501,sliding-window,medium,O(N^2),O(N),"def max_window_range(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        mx = nums[i]
        mn = nums[i]
        for j in range(i + 1, i + k):
            if nums[j] > mx:
                mx = nums[j]
            if nums[j] < mn:
                mn = nums[j]
        d = mx - mn
        if d > best:
            best = d
    return best
","def max_window_range(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        mx = max(nums[i:i + k])
        mn = min(nums[i:i + k])
        d = mx - mn
        if d > best:
            best = d
    return best",1471.24,167,0,92,259,OK,
TYR-085,count_windows_with_target_sum,Codestral-2501,sliding-window,easy,O(N^2),O(N),"def count_windows_with_target_sum(nums, k, target):
    count = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if cur == target:
            count += 1
    return count
","def count_windows_with_target_sum(nums, k, target):
    count = 0
    n = len(nums)
    cur_sum = sum(nums[:k])
    if cur_sum == target:
        count += 1
    for i in range(1, n - k + 1):
        cur_sum = cur_sum - nums[i - 1] + nums[i + k - 1]
        if cur_sum == target:
            count += 1
    return count",15106.94,122,0,106,228,OK,
TYR-086,first_recurring_element,Codestral-2501,hash-map,easy,O(N^2),O(N),"def first_recurring_element(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def first_recurring_element(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",1459.02,87,0,43,130,OK,
TYR-087,same_frequency_distribution,Codestral-2501,hash-map,medium,O(N^2),O(N),"def same_frequency_distribution(nums):
    mid = len(nums) // 2
    for i in range(mid):
        count_a = 0
        for j in range(mid):
            if nums[j] == nums[i]:
                count_a += 1
        count_b = 0
        for j in range(mid, len(nums)):
            if nums[j] == nums[i]:
                count_b += 1
        if count_a != count_b:
            return 0
    return 1
","def same_frequency_distribution(nums):
    mid = len(nums) // 2
    count_a = {}
    count_b = {}

    for i in range(mid):
        if nums[i] in count_a:
            count_a[nums[i]] += 1
        else:
            count_a[nums[i]] = 1

    for i in range(mid, len(nums)):
        if nums[i] in count_b:
            count_b[nums[i]] += 1
        else:
            count_b[nums[i]] = 1

    for key in count_a:
        if count_a[key] != count_b.get(key, 0):
            return 0

    return 1",1871.63,155,0,152,307,OK,
TYR-088,longest_consecutive_sequence,Codestral-2501,hash-map,medium,O(N^2),O(N),"def longest_consecutive_sequence(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        cur = nums[i]
        length = 1
        while True:
            found = 0
            for j in range(n):
                if nums[j] == cur + 1:
                    found = 1
                    break
            if found == 1:
                cur += 1
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_consecutive_sequence(nums):
    if not nums:
        return 0
    num_set = set(nums)
    best = 0
    for num in num_set:
        if num - 1 not in num_set:
            current_num = num
            current_streak = 1
            while current_num + 1 in num_set:
                current_num += 1
                current_streak += 1
            best = max(best, current_streak)
    return best",1602.80,176,0,109,285,OK,
TYR-089,top_k_frequent_sum,Codestral-2501,hash-map,medium,O(N^2),O(N),"def top_k_frequent_sum(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    n = len(nums)
    used = []
    result_sum = 0
    for rank in range(k):
        best_val = 0
        best_count = -1
        for i in range(n):
            skip = 0
            for u in range(len(used)):
                if used[u] == nums[i]:
                    skip = 1
            if skip == 1:
                continue
            count = 0
            for j in range(n):
                if nums[j] == nums[i]:
                    count += 1
            if count > best_count:
                best_count = count
                best_val = nums[i]
        if best_count > 0:
            used.append(best_val)
            result_sum += best_val
    return result_sum
","def top_k_frequent_sum(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0

    from collections import Counter

    freq = Counter(nums)
    sorted_freq = sorted(freq.items(), key=lambda x: (-x[1], x[0]))

    result_sum = 0
    for i in range(min(k, len(sorted_freq))):
        result_sum += sorted_freq[i][0]

    return result_sum",1464.30,236,0,105,341,OK,
TYR-090,group_count_by_remainder,Codestral-2501,hash-map,easy,O(N),O(N),"def group_count_by_remainder(nums, k):
    if k == 0:
        return 0
    count = 0
    for i in range(len(nums)):
        if nums[i] % k == 0:
            count += 1
    return count
","def group_count_by_remainder(nums, k):
    if k == 0:
        return 0
    return sum(1 for num in nums if num % k == 0)",972.00,105,0,46,151,OK,
TYR-091,count_triplets_with_sum,Codestral-2501,hash-map,medium,O(N^3),O(N^2),"def count_triplets_with_sum(nums, target):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                if nums[i] + nums[j] + nums[k] == target:
                    count += 1
    return count
","def count_triplets_with_sum(nums, target):
    count = 0
    n = len(nums)
    nums.sort()
    for i in range(n - 2):
        left, right = i + 1, n - 1
        while left < right:
            current_sum = nums[i] + nums[left] + nums[right]
            if current_sum == target:
                count += 1
                left += 1
                right -= 1
            elif current_sum < target:
                left += 1
            else:
                right -= 1
    return count",1694.04,128,0,131,259,OK,
TYR-092,longest_subarray_all_distinct,Codestral-2501,hash-map,medium,O(N^2),O(N),"def longest_subarray_all_distinct(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        length = 0
        has_dup = 0
        for j in range(i, n):
            for k in range(i, j):
                if nums[k] == nums[j]:
                    has_dup = 1
            if has_dup == 1:
                break
            length += 1
        if length > best:
            best = length
    return best
","def longest_subarray_all_distinct(nums):
    best = 0
    n = len(nums)
    seen = {}
    start = 0

    for end in range(n):
        if nums[end] in seen:
            start = max(start, seen[nums[end]] + 1)
        seen[nums[end]] = end
        best = max(best, end - start + 1)

    return best",1568.32,156,0,96,252,OK,
TYR-093,count_four_sum,Codestral-2501,hash-map,medium,O(N^4),O(N^2),"def count_four_sum(nums, target):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                for l in range(k + 1, n):
                    if nums[i] + nums[j] + nums[k] + nums[l] == target:
                        count += 1
    return count
","def count_four_sum(nums, target):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                for l in range(k + 1, n):
                    if nums[i] + nums[j] + nums[k] + nums[l] == target:
                        count += 1
    return count",1401.52,142,0,99,241,OK,
TYR-094,has_zero_sum_subarray,Codestral-2501,hash-map,easy,O(N^2),O(N),"def has_zero_sum_subarray(nums):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == 0:
                return 1
    return 0
","def has_zero_sum_subarray(nums):
    prefix_sum = 0
    seen = {0}
    for num in nums:
        prefix_sum += num
        if prefix_sum in seen:
            return 1
        seen.add(prefix_sum)
    return 0",1122.95,105,0,61,166,OK,
TYR-095,count_complete_subarrays,Codestral-2501,hash-map,medium,O(N^3),O(N),"def count_complete_subarrays(nums):
    n = len(nums)
    total_distinct = 0
    for i in range(n):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        total_distinct += is_first
    count = 0
    for i in range(n):
        for j in range(i, n):
            dist = 0
            for k in range(i, j + 1):
                is_f = 1
                for m in range(i, k):
                    if nums[m] == nums[k]:
                        is_f = 0
                dist += is_f
            if dist == total_distinct:
                count += 1
    return count
","def count_complete_subarrays(nums):
    n = len(nums)
    distinct_count = len(set(nums))
    count = 0
    for i in range(n):
        seen = set()
        for j in range(i, n):
            if nums[j] not in seen:
                seen.add(nums[j])
            if len(seen) == distinct_count:
                count += n - j
                break
    return count",2566.60,208,0,92,300,OK,
TYR-096,longest_equal_01_subarray,Codestral-2501,hash-map,medium,O(N^2),O(N),"def longest_equal_01_subarray(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        zeros = 0
        ones = 0
        for j in range(i, n):
            if nums[j] == 0:
                zeros += 1
            else:
                ones += 1
            if zeros == ones and zeros + ones > best:
                best = zeros + ones
    return best
","def longest_equal_01_subarray(nums):
    best = 0
    count = 0
    n = len(nums)
    count_map = {0: -1}

    for i in range(n):
        count += 1 if nums[i] == 1 else -1
        if count in count_map:
            best = max(best, i - count_map[count])
        else:
            count_map[count] = i

    return best",2482.85,143,0,101,244,OK,
TYR-097,count_pairs_diff_k,Codestral-2501,hash-map,easy,O(N^2),O(N),"def count_pairs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","def count_pairs_diff_k(nums, k):
    count = 0
    num_count = {}
    for num in nums:
        if num in num_count:
            num_count[num] += 1
        else:
            num_count[num] = 1

    for num in nums:
        if num - k in num_count:
            count += num_count[num - k]
        if num + k in num_count:
            count += num_count[num + k]
        if k == 0:
            count -= 1

    return count // 2",2401.57,106,0,122,228,OK,
TYR-098,longest_band,Codestral-2501,hash-map,medium,O(N^2),O(N),"def longest_band(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        cur = nums[i]
        length = 1
        while True:
            found = 0
            for j in range(n):
                if nums[j] == cur + 1:
                    found = 1
                    break
            if found == 1:
                cur += 1
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_band(nums):
    if len(nums) == 0:
        return 0
    nums_set = set(nums)
    best = 1
    for num in nums_set:
        if num - 1 not in nums_set:
            cur = num
            length = 1
            while cur + 1 in nums_set:
                cur += 1
                length += 1
            best = max(best, length)
    return best",1553.14,174,0,102,276,OK,
TYR-099,find_majority_one_third,Codestral-2501,hash-map,medium,O(N^2),O(N),"def find_majority_one_third(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 3:
            return nums[i]
    return -1
","def find_majority_one_third(nums):
    if not nums:
        return -1

    candidate1, candidate2, count1, count2 = None, None, 0, 0

    for num in nums:
        if candidate1 == num:
            count1 += 1
        elif candidate2 == num:
            count2 += 1
        elif count1 == 0:
            candidate1, count1 = num, 1
        elif count2 == 0:
            candidate2, count2 = num, 1
        else:
            count1 -= 1
            count2 -= 1

    count1 = count2 = 0
    for num in nums:
        if num == candidate1:
            count1 += 1
        elif num == candidate2:
            count2 += 1

    n = len(nums)
    result = []
    if count1 > n // 3:
        result.append(candidate1)
    if count2 > n // 3:
        result.append(candidate2)

    return result if result else -1",2809.11,116,0,236,352,OK,
TYR-100,count_subarrays_all_same,Codestral-2501,hash-map,easy,O(N^2),O(N),"def count_subarrays_all_same(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i, n):
            all_same = 1
            for k in range(i + 1, j + 1):
                if nums[k] != nums[i]:
                    all_same = 0
                    break
            count += all_same
    return count
","def count_subarrays_all_same(nums):
    count = 0
    n = len(nums)
    i = 0
    while i < n:
        j = i
        while j < n and nums[j] == nums[i]:
            j += 1
        length = j - i
        count += length * (length + 1) // 2
        i = j
    return count",1587.57,137,0,93,230,OK,
TYR-101,move_zeros_to_end,Codestral-2501,array-transform,easy,O(N),O(N),"def move_zeros_to_end(nums):
    result = []
    for i in range(len(nums)):
        if nums[i] != 0:
            result.append(nums[i])
    for i in range(len(nums)):
        if nums[i] == 0:
            result.append(0)
    return result
","def move_zeros_to_end(nums):
    result = [num for num in nums if num != 0]
    result.extend([0] * (len(nums) - len(result)))
    return result",5023.45,108,0,47,155,OK,
TYR-102,rotate_array_by_k,Codestral-2501,array-transform,medium,O(N),O(N),"def rotate_array_by_k(nums, k):
    n = len(nums)
    if n == 0:
        return []
    k = k % n
    result = []
    for i in range(n - k, n):
        result.append(nums[i])
    for i in range(n - k):
        result.append(nums[i])
    return result
","def rotate_array_by_k(nums, k):
    n = len(nums)
    if n == 0:
        return []
    k = k % n
    return nums[-k:] + nums[:-k]",1763.21,118,0,48,166,OK,
TYR-103,segregate_pos_neg,Codestral-2501,array-transform,easy,O(N),O(N),"def segregate_pos_neg(nums):
    result = []
    for i in range(len(nums)):
        if nums[i] >= 0:
            result.append(nums[i])
    for i in range(len(nums)):
        if nums[i] < 0:
            result.append(nums[i])
    return result
","def segregate_pos_neg(nums):
    result = []
    for num in nums:
        if num >= 0:
            result.append(num)
    for num in nums:
        if num < 0:
            result.append(num)
    return result",1250.29,108,0,57,165,OK,
TYR-104,replace_with_rank,Codestral-2501,array-transform,medium,O(N^2),O(N),"def replace_with_rank(nums):
    result = []
    n = len(nums)
    for i in range(n):
        rank = 1
        for j in range(n):
            if nums[j] < nums[i]:
                rank += 1
            elif nums[j] == nums[i] and j < i:
                rank += 0
        result.append(rank)
    return result
","def replace_with_rank(nums):
    sorted_nums = sorted(nums)
    rank_map = {}
    for i, num in enumerate(sorted_nums):
        if num not in rank_map:
            rank_map[num] = i + 1
    return [rank_map[num] for num in nums]",1238.67,127,0,67,194,OK,
TYR-105,remove_all_target,Codestral-2501,array-transform,easy,O(N),O(N),"def remove_all_target(nums, target):
    result = []
    for i in range(len(nums)):
        if nums[i] != target:
            result.append(nums[i])
    return result
","def remove_all_target(nums, target):
    return [num for num in nums if num != target]",1303.49,84,0,26,110,OK,
TYR-106,running_sum,Codestral-2501,array-transform,easy,O(N),O(N),"def running_sum(nums):
    result = []
    cur = 0
    for i in range(len(nums)):
        cur += nums[i]
        result.append(cur)
    return result
","def running_sum(nums):
    for i in range(1, len(nums)):
        nums[i] += nums[i - 1]
    return nums",1386.38,84,0,36,120,OK,
TYR-107,find_disappeared_numbers,Codestral-2501,array-transform,medium,O(N^2),O(N),"def find_disappeared_numbers(nums):
    n = len(nums)
    result = []
    for i in range(1, n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            result.append(i)
    return result
","def find_disappeared_numbers(nums):
    n = len(nums)
    for num in nums:
        index = abs(num) - 1
        if nums[index] > 0:
            nums[index] = -nums[index]
    result = [i + 1 for i in range(n) if nums[i] > 0]
    return result",1584.39,120,0,79,199,OK,
TYR-108,find_all_duplicates,Codestral-2501,array-transform,medium,O(N^2),O(N),"def find_all_duplicates(nums):
    result = []
    n = len(nums)
    for i in range(n):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result.append(nums[i])
    return result
","def find_all_duplicates(nums):
    result = []
    n = len(nums)
    seen = set()
    for num in nums:
        if num in seen:
            result.append(num)
        else:
            seen.add(num)
    return result",1250.23,157,0,57,214,OK,
TYR-109,array_sign,Codestral-2501,array-transform,easy,O(N),O(N),"def array_sign(nums):
    neg_count = 0
    for i in range(len(nums)):
        if nums[i] == 0:
            return 0
        if nums[i] < 0:
            neg_count += 1
    if neg_count % 2 == 0:
        return 1
    return -1
","def array_sign(nums):
    neg_count = 0
    for num in nums:
        if num == 0:
            return 0
        if num < 0:
            neg_count += 1
    return 1 if neg_count % 2 == 0 else -1",1292.27,117,0,66,183,OK,
TYR-110,max_consecutive_ones,Codestral-2501,array-transform,easy,O(N),O(N),"def max_consecutive_ones(nums):
    best = 0
    cur = 0
    for i in range(len(nums)):
        if nums[i] == 1:
            cur += 1
            if cur > best:
                best = cur
        else:
            cur = 0
    return best
","def max_consecutive_ones(nums):
    best = 0
    cur = 0
    for num in nums:
        if num == 1:
            cur += 1
        else:
            best = max(best, cur)
            cur = 0
    return max(best, cur)",1183.05,114,0,71,185,OK,
TYR-111,check_monotonic,Codestral-2501,array-transform,easy,O(N),O(N),"def check_monotonic(nums):
    if len(nums) <= 1:
        return 1
    inc = 1
    dec = 1
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            dec = 0
        if nums[i] < nums[i - 1]:
            inc = 0
    if inc == 1 or dec == 1:
        return 1
    return 0
","def check_monotonic(nums):
    if len(nums) <= 1:
        return 1
    inc = dec = True
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            dec = False
        if nums[i] < nums[i - 1]:
            inc = False
    return int(inc or dec)",2199.34,149,0,87,236,OK,
TYR-112,third_distinct_max,Codestral-2501,array-transform,medium,O(N^2),O(N),"def third_distinct_max(nums):
    distinct = []
    for i in range(len(nums)):
        found = 0
        for j in range(len(distinct)):
            if distinct[j] == nums[i]:
                found = 1
        if found == 0:
            distinct.append(nums[i])
    if len(distinct) < 3:
        best = distinct[0]
        for v in distinct:
            if v > best:
                best = v
        return best
    for rank in range(3):
        mx = distinct[0]
        mx_idx = 0
        for i in range(1, len(distinct)):
            if distinct[i] > mx:
                mx = distinct[i]
                mx_idx = i
        if rank == 2:
            return mx
        distinct[mx_idx] = distinct[0] - 1
    return -1
","def third_distinct_max(nums):
    distinct = set()
    for num in nums:
        distinct.add(num)
    if len(distinct) < 3:
        return max(distinct)
    return sorted(distinct, reverse=True)[2]",1160.97,231,0,55,286,OK,
TYR-113,degree_shortest_subarray,Codestral-2501,array-transform,medium,O(N^2),O(N),"def degree_shortest_subarray(nums):
    n = len(nums)
    if n == 0:
        return 0
    max_freq = 0
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > max_freq:
            max_freq = count
    best = n
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count == max_freq:
            first = -1
            last = -1
            for j in range(n):
                if nums[j] == nums[i]:
                    if first == -1:
                        first = j
                    last = j
            length = last - first + 1
            if length < best:
                best = length
    return best
","def degree_shortest_subarray(nums):
    from collections import defaultdict

    n = len(nums)
    if n == 0:
        return 0

    freq = defaultdict(int)
    first_seen = {}
    last_seen = {}

    for i, num in enumerate(nums):
        if num not in first_seen:
            first_seen[num] = i
        last_seen[num] = i
        freq[num] += 1

    max_freq = max(freq.values())
    best = n

    for num, count in freq.items():
        if count == max_freq:
            length = last_seen[num] - first_seen[num] + 1
            if length < best:
                best = length

    return best",2341.13,244,0,164,408,OK,
TYR-114,shortest_unsorted_subarray,Codestral-2501,array-transform,medium,O(N^2),O(N log N),"def shortest_unsorted_subarray(nums):
    n = len(nums)
    sorted_nums = []
    for v in nums:
        sorted_nums.append(v)
    for i in range(n):
        for j in range(i + 1, n):
            if sorted_nums[i] > sorted_nums[j]:
                tmp = sorted_nums[i]
                sorted_nums[i] = sorted_nums[j]
                sorted_nums[j] = tmp
    start = -1
    end = -1
    for i in range(n):
        if nums[i] != sorted_nums[i]:
            if start == -1:
                start = i
            end = i
    if start == -1:
        return 0
    return end - start + 1
","def shortest_unsorted_subarray(nums):
    n = len(nums)
    sorted_nums = sorted(nums)
    start = -1
    end = -1
    for i in range(n):
        if nums[i] != sorted_nums[i]:
            if start == -1:
                start = i
            end = i
    if start == -1:
        return 0
    return end - start + 1",2536.13,211,0,96,307,OK,
TYR-115,dutch_flag_sort,Codestral-2501,array-transform,easy,O(N),O(N),"def dutch_flag_sort(nums):
    result = []
    for v in range(3):
        for i in range(len(nums)):
            if nums[i] == v:
                result.append(v)
    return result
","def dutch_flag_sort(nums):
    count = [0, 0, 0]
    for num in nums:
        count[num] += 1
    result = []
    for v in range(3):
        result.extend([v] * count[v])
    return result",1447.60,90,0,64,154,OK,
TYR-116,container_with_most_water,Codestral-2501,competition,medium,O(N^2),O(N),"def container_with_most_water(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            h = nums[i]
            if nums[j] < h:
                h = nums[j]
            area = h * (j - i)
            if area > best:
                best = area
    return best
","def container_with_most_water(nums):
    best = 0
    left, right = 0, len(nums) - 1
    while left < right:
        h = min(nums[left], nums[right])
        area = h * (right - left)
        best = max(best, area)
        if nums[left] < nums[right]:
            left += 1
        else:
            right -= 1
    return best",2215.42,131,0,102,233,OK,
TYR-117,best_time_buy_sell,Codestral-2501,competition,easy,O(N^2),O(N),"def best_time_buy_sell(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            profit = nums[j] - nums[i]
            if profit > best:
                best = profit
    return best
","def best_time_buy_sell(nums):
    if not nums:
        return 0
    min_price = nums[0]
    max_profit = 0
    for price in nums:
        min_price = min(min_price, price)
        profit = price - min_price
        max_profit = max(max_profit, profit)
    return max_profit",2056.78,111,0,82,193,OK,
TYR-118,trap_rainwater,Codestral-2501,competition,medium,O(N^2),O(N),"def trap_rainwater(nums):
    total = 0
    n = len(nums)
    for i in range(1, n - 1):
        left_max = 0
        for j in range(i):
            if nums[j] > left_max:
                left_max = nums[j]
        right_max = 0
        for j in range(i + 1, n):
            if nums[j] > right_max:
                right_max = nums[j]
        water_level = left_max
        if right_max < water_level:
            water_level = right_max
        if water_level > nums[i]:
            total += water_level - nums[i]
    return total
","def trap_rainwater(nums):
    total = 0
    n = len(nums)
    left_max = [0] * n
    right_max = [0] * n

    left_max[0] = nums[0]
    for i in range(1, n):
        left_max[i] = max(left_max[i - 1], nums[i])

    right_max[n - 1] = nums[n - 1]
    for i in range(n - 2, -1, -1):
        right_max[i] = max(right_max[i + 1], nums[i])

    for i in range(1, n - 1):
        water_level = min(left_max[i], right_max[i])
        if water_level > nums[i]:
            total += water_level - nums[i]

    return total",2749.36,186,0,177,363,OK,
TYR-119,good_pairs_count,Codestral-2501,competition,easy,O(N^2),O(N),"def good_pairs_count(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                count += 1
    return count
","def good_pairs_count(nums):
    from collections import defaultdict
    count = 0
    num_count = defaultdict(int)
    for num in nums:
        count += num_count[num]
        num_count[num] += 1
    return count",1216.34,99,0,59,158,OK,
