id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-081,max_sum_window,DeepSeek-R1-0528,sliding-window,easy,O(N^2),O(N),"def max_sum_window(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_sum_window(nums, k):
    n = len(nums)
    if n < k:
        return 0
    window_sum = sum(nums[:k])
    best = window_sum
    for i in range(1, n - k + 1):
        window_sum = window_sum - nums[i-1] + nums[i+k-1]
        if window_sum > best:
            best = window_sum
    return best",77146.62,137,159,838,975,OK,
TYR-082,min_sum_window,DeepSeek-R1-0528,sliding-window,easy,O(N^2),O(N),"def min_sum_window(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur < best:
            best = cur
    return best
","def min_sum_window(nums, k):
    n = len(nums)
    if n < k:
        return 0
    current_sum = sum(nums[:k])
    best = current_sum
    for i in range(k, n):
        current_sum = current_sum - nums[i - k] + nums[i]
        if current_sum < best:
            best = current_sum
    return best",8349.63,137,188,797,934,OK,
TYR-083,count_windows_all_positive,DeepSeek-R1-0528,sliding-window,easy,O(N^2),O(N),"def count_windows_all_positive(nums, k):
    count = 0
    n = len(nums)
    for i in range(n - k + 1):
        all_pos = 1
        for j in range(i, i + k):
            if nums[j] <= 0:
                all_pos = 0
        count += all_pos
    return count
","def count_windows_all_positive(nums, k):
    n = len(nums)
    if n == 0 or k > n:
        return 0
    count = 0
    non_pos_count = 0
    for i in range(k):
        if nums[i] <= 0:
            non_pos_count += 1
    if non_pos_count == 0:
        count += 1
    for i in range(1, n - k + 1):
        if nums[i-1] <= 0:
            non_pos_count -= 1
        if nums[i+k-1] <= 0:
            non_pos_count += 1
        if non_pos_count == 0:
            count += 1
    return count",63336.57,128,486,1475,1603,OK,
TYR-084,max_window_range,DeepSeek-R1-0528,sliding-window,medium,O(N^2),O(N),"def max_window_range(nums, k):
    if len(nums) < k:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        mx = nums[i]
        mn = nums[i]
        for j in range(i + 1, i + k):
            if nums[j] > mx:
                mx = nums[j]
            if nums[j] < mn:
                mn = nums[j]
        d = mx - mn
        if d > best:
            best = d
    return best
","from collections import deque

def max_window_range(nums, k):
    n = len(nums)
    if n < k:
        return 0
    max_deque = deque()
    min_deque = deque()
    best = 0

    for i in range(n):
        if max_deque and max_deque[0] <= i - k:
            max_deque.popleft()
        if min_deque and min_deque[0] <= i - k:
            min_deque.popleft()
        
        while max_deque and nums[max_deque[-1]] <= nums[i]:
            max_deque.pop()
        max_deque.append(i)
        
        while min_deque and nums[min_deque[-1]] >= nums[i]:
            min_deque.pop()
        min_deque.append(i)
        
        if i >= k - 1:
            current_max = nums[max_deque[0]]
            current_min = nums[min_deque[0]]
            d = current_max - current_min
            if d > best:
                best = d
                
    return best",47677.42,170,2269,4791,4961,OK,
TYR-085,count_windows_with_target_sum,DeepSeek-R1-0528,sliding-window,easy,O(N^2),O(N),"def count_windows_with_target_sum(nums, k, target):
    count = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if cur == target:
            count += 1
    return count
","def count_windows_with_target_sum(nums, k, target):
    n = len(nums)
    total_windows = n - k + 1
    if total_windows <= 0:
        return 0
    if k <= 0:
        return total_windows if target == 0 else 0
    window_sum = sum(nums[:k])
    count = 1 if window_sum == target else 0
    for i in range(1, total_windows):
        window_sum = window_sum - nums[i-1] + nums[i+k-1]
        if window_sum == target:
            count += 1
    return count",70593.84,125,3450,6940,7065,OK,
TYR-086,first_recurring_element,DeepSeek-R1-0528,hash-map,easy,O(N^2),O(N),"def first_recurring_element(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def first_recurring_element(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",67057.29,91,70,472,563,OK,
TYR-087,same_frequency_distribution,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def same_frequency_distribution(nums):
    mid = len(nums) // 2
    for i in range(mid):
        count_a = 0
        for j in range(mid):
            if nums[j] == nums[i]:
                count_a += 1
        count_b = 0
        for j in range(mid, len(nums)):
            if nums[j] == nums[i]:
                count_b += 1
        if count_a != count_b:
            return 0
    return 1
","def same_frequency_distribution(nums):
    n = len(nums)
    mid = n // 2
    freq_first = {}
    for i in range(mid):
        num = nums[i]
        freq_first[num] = freq_first.get(num, 0) + 1
    for i in range(mid, n):
        num = nums[i]
        if num in freq_first:
            freq_first[num] -= 1
    for num in freq_first:
        if freq_first[num] != 0:
            return 0
    return 1",155487.68,158,6074,10941,11099,OK,
TYR-088,longest_consecutive_sequence,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def longest_consecutive_sequence(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        cur = nums[i]
        length = 1
        while True:
            found = 0
            for j in range(n):
                if nums[j] == cur + 1:
                    found = 1
                    break
            if found == 1:
                cur += 1
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_consecutive_sequence(nums):
    if not nums:
        return 0
    num_set = set(nums)
    best = 0
    for num in num_set:
        if num - 1 not in num_set:
            current = num
            length = 1
            while current + 1 in num_set:
                current += 1
                length += 1
            if length > best:
                best = length
    return best",6838.96,180,93,607,787,OK,
TYR-089,top_k_frequent_sum,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def top_k_frequent_sum(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    n = len(nums)
    used = []
    result_sum = 0
    for rank in range(k):
        best_val = 0
        best_count = -1
        for i in range(n):
            skip = 0
            for u in range(len(used)):
                if used[u] == nums[i]:
                    skip = 1
            if skip == 1:
                continue
            count = 0
            for j in range(n):
                if nums[j] == nums[i]:
                    count += 1
            if count > best_count:
                best_count = count
                best_val = nums[i]
        if best_count > 0:
            used.append(best_val)
            result_sum += best_val
    return result_sum
","def top_k_frequent_sum(nums, k):
    if not nums or k <= 0:
        return 0
    n = len(nums)
    freq_map = {}
    first_occurrence = {}
    for i, num in enumerate(nums):
        if num in freq_map:
            freq_map[num] += 1
        else:
            freq_map[num] = 1
            first_occurrence[num] = i
    
    A = []
    for num, count in freq_map.items():
        A.append((count, first_occurrence[num], num))
    
    temp = [None] * n
    for t in A:
        occ_index = t[1]
        if occ_index < n:
            temp[occ_index] = t
    sorted_by_occurrence = [t for t in temp if t is not None]
    
    buckets = [[] for _ in range(n+1)]
    for t in sorted_by_occurrence:
        freq = t[0]
        if freq <= n:
            buckets[freq].append(t)
    
    sorted_by_freq = []
    for freq in range(n, 0, -1):
        sorted_by_freq.extend(buckets[freq])
    
    total = 0
    count = 0
    for t in sorted_by_freq:
        if count < k:
            total += t[2]
            count += 1
        else:
            break
    return total",116632.24,238,6374,11652,11890,OK,
TYR-090,group_count_by_remainder,DeepSeek-R1-0528,hash-map,easy,O(N),O(N),"def group_count_by_remainder(nums, k):
    if k == 0:
        return 0
    count = 0
    for i in range(len(nums)):
        if nums[i] % k == 0:
            count += 1
    return count
","def group_count_by_remainder(nums, k):
    if k == 0:
        return 0
    return sum(1 % k == 0 for num1 in nums)",87070.06,107,1378,2432,2539,OK,
TYR-091,count_triplets_with_sum,DeepSeek-R1-0528,hash-map,medium,O(N^3),O(N^2),"def count_triplets_with_sum(nums, target):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                if nums[i] + nums[j] + nums[k] == target:
                    count += 1
    return count
","def count_triplets_with_sum(nums, target):
    count = 0
    n = len(nums)
    for i in range(n):
        freq = {}
        for j in range(n-1, i, -1):
            complement = target - nums[i] - nums[j]
            count += freq.get(complement, 0)
            freq[nums[j]] = freq.get(nums[j], 0) + 1
    return count",109143.21,131,5947,11513,11644,OK,
TYR-092,longest_subarray_all_distinct,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def longest_subarray_all_distinct(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        length = 0
        has_dup = 0
        for j in range(i, n):
            for k in range(i, j):
                if nums[k] == nums[j]:
                    has_dup = 1
            if has_dup == 1:
                break
            length += 1
        if length > best:
            best = length
    return best
","def longest_subarray_all_distinct(nums):
    n = len(nums)
    if n == 0:
        return 0
    left = 0
    best = 0
    last_occurrence = {}
    for right in range(n):
        if nums[right] in last_occurrence and last_occurrence[nums[right]] >= left:
            left = last_occurrence[nums[right]] + 1
        last_occurrence[nums[right]] = right
        current_length = right - left + 1
        if current_length > best:
            best = current_length
    return best",29016.06,159,1225,2971,3130,OK,
TYR-093,count_four_sum,DeepSeek-R1-0528,hash-map,medium,O(N^4),O(N^2),"def count_four_sum(nums, target):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                for l in range(k + 1, n):
                    if nums[i] + nums[j] + nums[k] + nums[l] == target:
                        count += 1
    return count
","def count_four_sum(nums, target):
    n = len(nums)
    right_dict = {}
    for i in range(n):
        for j in range(i + 1, n):
            s = nums[i] + nums[j]
            right_dict[s] = right_dict.get(s, 0) + 1
            
    count = 0
    for j in range(n):
        for k in range(j + 1, n):
            s = nums[j] + nums[k]
            if s in right_dict:
                right_dict[s] -= 1
        for i in range(j):
            s_left = nums[i] + nums[j]
            comp = target - s_left
            if comp in right_dict:
                count += right_dict[comp]
    return count",209193.59,145,7705,14231,14376,OK,
TYR-094,has_zero_sum_subarray,DeepSeek-R1-0528,hash-map,easy,O(N^2),O(N),"def has_zero_sum_subarray(nums):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == 0:
                return 1
    return 0
","def has_zero_sum_subarray(nums):
    prefix_set = set()
    prefix_set.add(0)
    current_sum = 0
    for num in nums:
        current_sum += num
        if current_sum in prefix_set:
            return 1
        prefix_set.add(current_sum)
    return 0",76127.37,108,544,1386,1494,OK,
TYR-095,count_complete_subarrays,DeepSeek-R1-0528,hash-map,medium,O(N^3),O(N),"def count_complete_subarrays(nums):
    n = len(nums)
    total_distinct = 0
    for i in range(n):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        total_distinct += is_first
    count = 0
    for i in range(n):
        for j in range(i, n):
            dist = 0
            for k in range(i, j + 1):
                is_f = 1
                for m in range(i, k):
                    if nums[m] == nums[k]:
                        is_f = 0
                dist += is_f
            if dist == total_distinct:
                count += 1
    return count
","def count_complete_subarrays(nums):
    n = len(nums)
    total_distinct = len(set(nums))
    if total_distinct == 0:
        return 0

    def at_most(k):
        freq = {}
        left = 0
        count = 0
        for right in range(n):
            freq[nums[right]] = freq.get(nums[right], 0) + 1
            while len(freq) > k:
                freq[nums[left]] -= 1
                if freq[nums[left]] == 0:
                    del freq[nums[left]]
                left += 1
            count += (right - left + 1)
        return count

    return at_most(total_distinct) - at_most(total_distinct - 1)",102210.18,212,3049,6374,6586,OK,
TYR-096,longest_equal_01_subarray,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def longest_equal_01_subarray(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        zeros = 0
        ones = 0
        for j in range(i, n):
            if nums[j] == 0:
                zeros += 1
            else:
                ones += 1
            if zeros == ones and zeros + ones > best:
                best = zeros + ones
    return best
","def longest_equal_01_subarray(nums):
    first_occurrence = {0: -1}
    prefix_sum = 0
    max_length = 0
    for i, num in enumerate(nums):
        prefix_sum += 1 if num == 1 else -1
        if prefix_sum in first_occurrence:
            max_length = max(max_length, i - first_occurrence[prefix_sum])
        else:
            first_occurrence[prefix_sum] = i
    return max_length",21289.05,145,835,2211,2356,OK,
TYR-097,count_pairs_diff_k,DeepSeek-R1-0528,hash-map,easy,O(N^2),O(N),"def count_pairs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","def count_pairs_diff_k(nums, k):
    if k < 0:
        return 0
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    count = 0
    if k == 0:
        for num in freq:
            n = freq[num]
            count += n * (n - 1) // 2
    else:
        for num in freq:
            if num + k in freq:
                count += freq[num] * freq[num + k]
    return count",108524.38,109,2567,5102,5211,OK,
TYR-098,longest_band,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def longest_band(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        cur = nums[i]
        length = 1
        while True:
            found = 0
            for j in range(n):
                if nums[j] == cur + 1:
                    found = 1
                    break
            if found == 1:
                cur += 1
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_band(nums):
    if not nums:
        return 0
    num_set = set(nums)
    best = 0
    for num in num_set:
        if num - 1 not in num_set:
            current = num
            current_length = 1
            while current + 1 in num_set:
                current += 1
                current_length += 1
            if current_length > best:
                best = current_length
    return best",11586.91,177,342,1155,1332,OK,
TYR-099,find_majority_one_third,DeepSeek-R1-0528,hash-map,medium,O(N^2),O(N),"def find_majority_one_third(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 3:
            return nums[i]
    return -1
","def find_majority_one_third(nums):
    n = len(nums)
    candidate1 = None
    candidate2 = None
    count1 = 0
    count2 = 0
    
    for num in nums:
        if num == candidate1:
            count1 += 1
        elif num == candidate2:
            count2 += 1
        elif count1 == 0:
            candidate1 = num
            count1 = 1
        elif count2 == 0:
            candidate2 = num
            count2 = 1
        else:
            count1 -= 1
            count2 -= 1
    
    count1 = 0
    count2 = 0
    for num in nums:
        if num == candidate1:
            count1 += 1
        elif num == candidate2:
            count2 += 1
    
    if count1 > n // 3:
        return candidate1
    if count2 > n // 3:
        return candidate2
    return -1",74828.76,119,3875,7673,7792,OK,
TYR-100,count_subarrays_all_same,DeepSeek-R1-0528,hash-map,easy,O(N^2),O(N),"def count_subarrays_all_same(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i, n):
            all_same = 1
            for k in range(i + 1, j + 1):
                if nums[k] != nums[i]:
                    all_same = 0
                    break
            count += all_same
    return count
","def count_subarrays_all_same(nums):
    n = len(nums)
    total = 0
    i = 0
    while i < n:
        j = i
        while j < n and nums[j] == nums[i]:
            j += 1
        L = j - i
        total += L * (L + 1) // 2
        i = j
    return total",73791.89,140,361,1250,1390,OK,
TYR-101,move_zeros_to_end,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def move_zeros_to_end(nums):
    result = []
    for i in range(len(nums)):
        if nums[i] != 0:
            result.append(nums[i])
    for i in range(len(nums)):
        if nums[i] == 0:
            result.append(0)
    return result
","def move_zeros_to_end(nums):
    non_zeros = [x for x in nums if x != 0]
    return non_zeros + [0] * (len(nums) - len(non_zeros))",70348.68,111,4378,7185,7296,OK,
TYR-102,rotate_array_by_k,DeepSeek-R1-0528,array-transform,medium,O(N),O(N),"def rotate_array_by_k(nums, k):
    n = len(nums)
    if n == 0:
        return []
    k = k % n
    result = []
    for i in range(n - k, n):
        result.append(nums[i])
    for i in range(n - k):
        result.append(nums[i])
    return result
","def rotate_array_by_k(nums, k):
    n = len(nums)
    if n == 0:
        return []
    k = k % n
    return nums[n - k:] + nums[:n - k]",61873.96,121,3225,6274,6395,OK,
TYR-103,segregate_pos_neg,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def segregate_pos_neg(nums):
    result = []
    for i in range(len(nums)):
        if nums[i] >= 0:
            result.append(nums[i])
    for i in range(len(nums)):
        if nums[i] < 0:
            result.append(nums[i])
    return result
","def segregate_pos_neg(nums):
    non_neg = []
    neg = []
    for num in nums:
        if num >= 0:
            non_neg.append(num)
        else:
            neg.append(num)
    return non_neg + neg",102799.32,111,2490,4181,4292,OK,
TYR-105,remove_all_target,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def remove_all_target(nums, target):
    result = []
    for i in range(len(nums)):
        if nums[i] != target:
            result.append(nums[i])
    return result
","def remove_all_target(nums, target):
    return [num for num in nums if num != target]",30907.86,87,1968,2959,3046,OK,
TYR-106,running_sum,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def running_sum(nums):
    result = []
    cur = 0
    for i in range(len(nums)):
        cur += nums[i]
        result.append(cur)
    return result
","def running_sum(nums):
    result = []
    cur = 0
    for x in nums:
        cur += x
        result.append(cur)
    return result",57595.86,87,1897,3021,3108,OK,
TYR-104,replace_with_rank,DeepSeek-R1-0528,array-transform,medium,O(N^2),O(N),"def replace_with_rank(nums):
    result = []
    n = len(nums)
    for i in range(n):
        rank = 1
        for j in range(n):
            if nums[j] < nums[i]:
                rank += 1
            elif nums[j] == nums[i] and j < i:
                rank += 0
        result.append(rank)
    return result
","def replace_with_rank(nums):
    if not nums:
        return []
    min_val = min(nums)
    max_val = max(nums)
    size = max_val - min_val + 1
    count = [0] * size
    for num in nums:
        count[num - min_val] += 1
    less = [0] * size
    if size > 0:
        less[0] = 0
        for i in range(1, size):
            less[i] = less[i-1] + count[i-1]
    return [less[num - min_val] + 1 for num in nums]",131352.93,131,7378,13408,13539,OK,
TYR-107,find_disappeared_numbers,DeepSeek-R1-0528,array-transform,medium,O(N^2),O(N),"def find_disappeared_numbers(nums):
    n = len(nums)
    result = []
    for i in range(1, n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            result.append(i)
    return result
","def find_disappeared_numbers(nums):
    for num in nums:
        index = abs(num) - 1
        if nums[index] > 0:
            nums[index] = -nums[index]
    result = []
    for i in range(len(nums)):
        if nums[i] > 0:
            result.append(i + 1)
    return result",80801.30,123,691,1816,1939,OK,
TYR-108,find_all_duplicates,DeepSeek-R1-0528,array-transform,medium,O(N^2),O(N),"def find_all_duplicates(nums):
    result = []
    n = len(nums)
    for i in range(n):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result.append(nums[i])
    return result
","def find_all_duplicates(nums):
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    res = []
    for num in nums:
        if freq[num] == 2:
            res.append(num)
            freq[num] = 0
    return res",104537.31,160,3847,6356,6516,OK,
TYR-109,array_sign,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def array_sign(nums):
    neg_count = 0
    for i in range(len(nums)):
        if nums[i] == 0:
            return 0
        if nums[i] < 0:
            neg_count += 1
    if neg_count % 2 == 0:
        return 1
    return -1
","def array_sign(nums):
    sign = 1
    for num in nums:
        if num == 0:
            return 0
        if num < 0:
            sign = -sign
    return sign",75323.82,120,435,999,1119,OK,
TYR-110,max_consecutive_ones,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def max_consecutive_ones(nums):
    best = 0
    cur = 0
    for i in range(len(nums)):
        if nums[i] == 1:
            cur += 1
            if cur > best:
                best = cur
        else:
            cur = 0
    return best
","def max_consecutive_ones(nums):
    best = cur = 0
    for num in nums:
        if num == 1:
            cur += 1
        else:
            if cur > best:
                best = cur
            cur = 0
    if cur > best:
        best = cur
    return best",74374.12,117,1547,2846,2963,OK,
TYR-111,check_monotonic,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def check_monotonic(nums):
    if len(nums) <= 1:
        return 1
    inc = 1
    dec = 1
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            dec = 0
        if nums[i] < nums[i - 1]:
            inc = 0
    if inc == 1 or dec == 1:
        return 1
    return 0
","def check_monotonic(nums):
    n = len(nums)
    if n <= 1:
        return 1
    is_non_decreasing = True
    is_non_increasing = True
    for i in range(1, n):
        if nums[i] > nums[i-1]:
            is_non_increasing = False
        elif nums[i] < nums[i-1]:
            is_non_decreasing = False
        if not is_non_decreasing and not is_non_increasing:
            break
    return 1 if is_non_decreasing or is_non_increasing else 0",34622.33,151,192,884,1035,OK,
TYR-112,third_distinct_max,DeepSeek-R1-0528,array-transform,medium,O(N^2),O(N),"def third_distinct_max(nums):
    distinct = []
    for i in range(len(nums)):
        found = 0
        for j in range(len(distinct)):
            if distinct[j] == nums[i]:
                found = 1
        if found == 0:
            distinct.append(nums[i])
    if len(distinct) < 3:
        best = distinct[0]
        for v in distinct:
            if v > best:
                best = v
        return best
    for rank in range(3):
        mx = distinct[0]
        mx_idx = 0
        for i in range(1, len(distinct)):
            if distinct[i] > mx:
                mx = distinct[i]
                mx_idx = i
        if rank == 2:
            return mx
        distinct[mx_idx] = distinct[0] - 1
    return -1
","def third_distinct_max(nums):
    distinct = set(nums)
    first = second = third = None
    for num in distinct:
        if first is None:
            first = num
        elif num > first:
            third = second
            second = first
            first = num
        elif second is None or num > second:
            third = second
            second = num
        elif third is None or num > third:
            third = num
    if first is None:
        return 0
    elif third is None:
        return first
    else:
        return third",146533.81,234,4618,7951,8185,OK,
TYR-113,degree_shortest_subarray,DeepSeek-R1-0528,array-transform,medium,O(N^2),O(N),"def degree_shortest_subarray(nums):
    n = len(nums)
    if n == 0:
        return 0
    max_freq = 0
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > max_freq:
            max_freq = count
    best = n
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count == max_freq:
            first = -1
            last = -1
            for j in range(n):
                if nums[j] == nums[i]:
                    if first == -1:
                        first = j
                    last = j
            length = last - first + 1
            if length < best:
                best = length
    return best
","def degree_shortest_subarray(nums):
    n = len(nums)
    if n == 0:
        return 0
    left = {}
    right = {}
    freq = {}
    for i, num in enumerate(nums):
        if num not in left:
            left[num] = i
        right[num] = i
        freq[num] = freq.get(num, 0) + 1
    max_degree = max(freq.values())
    min_length = float('inf')
    for num in freq:
        if freq[num] == max_degree:
            length = right[num] - left[num] + 1
            if length < min_length:
                min_length = length
    return min_length",86340.65,252,670,1653,1905,OK,
TYR-114,shortest_unsorted_subarray,DeepSeek-R1-0528,array-transform,medium,O(N^2),O(N log N),"def shortest_unsorted_subarray(nums):
    n = len(nums)
    sorted_nums = []
    for v in nums:
        sorted_nums.append(v)
    for i in range(n):
        for j in range(i + 1, n):
            if sorted_nums[i] > sorted_nums[j]:
                tmp = sorted_nums[i]
                sorted_nums[i] = sorted_nums[j]
                sorted_nums[j] = tmp
    start = -1
    end = -1
    for i in range(n):
        if nums[i] != sorted_nums[i]:
            if start == -1:
                start = i
            end = i
    if start == -1:
        return 0
    return end - start + 1
","def shortest_unsorted_subarray(nums):
    n = len(nums)
    sorted_nums = sorted(nums)
    start = 0
    while start < n and nums[start] == sorted_nums[start]:
        start += 1
    if start == n:
        return 0
    end = n - 1
    while end >= 0 and nums[end] == sorted_nums[end]:
        end -= 1
    return end - start + 1",42359.15,214,365,1099,1313,OK,
TYR-115,dutch_flag_sort,DeepSeek-R1-0528,array-transform,easy,O(N),O(N),"def dutch_flag_sort(nums):
    result = []
    for v in range(3):
        for i in range(len(nums)):
            if nums[i] == v:
                result.append(v)
    return result
","def dutch_flag_sort(nums):
    count = [0, 0, 0]
    for num in nums:
        count[num] += 1
    return [0] * count[0] + [1] * count[1] + [2] * count[2]",129036.55,93,2793,4608,4701,OK,
TYR-116,container_with_most_water,DeepSeek-R1-0528,competition,medium,O(N^2),O(N),"def container_with_most_water(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            h = nums[i]
            if nums[j] < h:
                h = nums[j]
            area = h * (j - i)
            if area > best:
                best = area
    return best
","def container_with_most_water(nums):
    best = 0
    left = 0
    right = len(nums) - 1
    while left < right:
        h = min(nums[left], nums[right])
        area = h * (right - left)
        if area > best:
            best = area
        if nums[left] < nums[right]:
            left += 1
        else:
            right -= 1
    return best",69800.02,134,155,791,925,OK,
TYR-117,best_time_buy_sell,DeepSeek-R1-0528,competition,easy,O(N^2),O(N),"def best_time_buy_sell(nums):
    best = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            profit = nums[j] - nums[i]
            if profit > best:
                best = profit
    return best
","def best_time_buy_sell(nums):
    if not nums:
        return 0
    min_price = float('inf')
    max_profit = 0
    for price in nums:
        if price < min_price:
            min_price = price
        profit = price - min_price
        if profit > max_profit:
            max_profit = profit
    return max_profit",54691.30,114,132,743,857,OK,
TYR-118,trap_rainwater,DeepSeek-R1-0528,competition,medium,O(N^2),O(N),"def trap_rainwater(nums):
    total = 0
    n = len(nums)
    for i in range(1, n - 1):
        left_max = 0
        for j in range(i):
            if nums[j] > left_max:
                left_max = nums[j]
        right_max = 0
        for j in range(i + 1, n):
            if nums[j] > right_max:
                right_max = nums[j]
        water_level = left_max
        if right_max < water_level:
            water_level = right_max
        if water_level > nums[i]:
            total += water_level - nums[i]
    return total
","def trap_rainwater(nums):
    n = len(nums)
    if n < 3:
        return 0
    left_max = [0] * n
    left_max[0] = nums[0]
    for i in range(1, n):
        left_max[i] = max(left_max[i-1], nums[i])
    
    right_max = [0] * n
    right_max[n-1] = nums[n-1]
    for i in range(n-2, -1, -1):
        right_max[i] = max(right_max[i+1], nums[i])
    
    total = 0
    for i in range(1, n-1):
        water_level = min(left_max[i], right_max[i])
        if water_level > nums[i]:
            total += water_level - nums[i]
    return total",82683.91,189,234,1080,1269,OK,
TYR-119,good_pairs_count,DeepSeek-R1-0528,competition,easy,O(N^2),O(N),"def good_pairs_count(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                count += 1
    return count
","from collections import defaultdict

def good_pairs_count(nums):
    freq = defaultdict(int)
    for num in nums:
        freq[num] += 1
    total = 0
    for count in freq.values():
        total += count * (count - 1) // 2
    return total",42431.06,102,83,638,740,OK,
TYR-120,max_chunks_to_sort,DeepSeek-R1-0528,competition,medium,O(N^2),O(N),"def max_chunks_to_sort(nums):
    n = len(nums)
    chunks = 0
    for i in range(n):
        mx = 0
        for j in range(i + 1):
            if nums[j] > mx:
                mx = nums[j]
        if mx == i:
            chunks += 1
    return chunks
","def max_chunks_to_sort(nums):
    chunks = 0
    current_max = -1
    for i in range(len(nums)):
        if nums[i] > current_max:
            current_max = nums[i]
        if current_max == i:
            chunks += 1
    return chunks",66981.77,122,665,1718,1840,OK,
TYR-121,find_peak_element_index,DeepSeek-R1-0528,competition,easy,O(N),O(log N),"def find_peak_element_index(nums):
    n = len(nums)
    if n == 1:
        return 0
    if nums[0] > nums[1]:
        return 0
    for i in range(1, n - 1):
        if nums[i] > nums[i - 1] and nums[i] > nums[i + 1]:
            return i
    if nums[n - 1] > nums[n - 2]:
        return n - 1
    return 0
","def find_peak_element_index(nums):
    n = len(nums)
    left, right = 0, n - 1
    while left <= right:
        mid = (left + right) // 2
        if (mid == 0 or nums[mid] > nums[mid - 1]) and (mid == n - 1 or nums[mid] > nums[mid + 1]):
            return mid
        elif mid < n - 1 and nums[mid] < nums[mid + 1]:
            left = mid + 1
        else:
            right = mid - 1",102814.71,159,3523,6639,6798,OK,
